 -12.575   0.000000
 -11.575   0.000000
 -10.575   0.000005
  -9.575   0.000043
  -8.575   0.000317
  -7.575   0.001858
  -6.575   0.008761
  -5.575   0.033175
  -4.575   0.100895
  -3.575   0.246459
  -2.575   0.483543
  -1.575   0.761977
  -0.575   0.964417
   0.000   1.000000
   1.000   0.896206
   2.000   0.645107
   3.000   0.372969
   4.000   0.173192
   5.000   0.064595
   6.000   0.019350
   7.000   0.004656
   8.000   0.000900
   9.000   0.000140
  10.000   0.000017
  11.000   0.000002
  12.000   0.000000
  13.000   0.000000
