  -7.950   0.000000
  -7.850   0.000000
  -7.750   0.000000
  -7.650   0.000000
  -7.550   0.000000
  -7.450   0.000000
  -7.350   0.000000
  -7.250   0.000001
  -7.150   0.000001
  -7.050   0.000001
  -6.950   0.000002
  -6.850   0.000003
  -6.750   0.000004
  -6.650   0.000005
  -6.550   0.000008
  -6.450   0.000011
  -6.350   0.000016
  -6.250   0.000022
  -6.150   0.000031
  -6.050   0.000044
  -5.950   0.000061
  -5.850   0.000084
  -5.750   0.000116
  -5.650   0.000158
  -5.550   0.000215
  -5.450   0.000291
  -5.350   0.000391
  -5.250   0.000522
  -5.150   0.000695
  -5.050   0.000919
  -4.950   0.001209
  -4.850   0.001582
  -4.750   0.002058
  -4.650   0.002663
  -4.550   0.003427
  -4.450   0.004386
  -4.350   0.005583
  -4.250   0.007067
  -4.150   0.008897
  -4.050   0.011140
  -3.950   0.013872
  -3.850   0.017180
  -3.750   0.021161
  -3.650   0.025920
  -3.550   0.031577
  -3.450   0.038258
  -3.350   0.046100
  -3.250   0.055244
  -3.150   0.065840
  -3.050   0.078040
  -2.950   0.091995
  -2.850   0.107851
  -2.750   0.125749
  -2.650   0.145816
  -2.550   0.168160
  -2.450   0.192868
  -2.350   0.219997
  -2.250   0.249569
  -2.150   0.281567
  -2.050   0.315932
  -1.950   0.352552
  -1.850   0.391265
  -1.750   0.431854
  -1.650   0.474048
  -1.550   0.517518
  -1.450   0.561885
  -1.350   0.606720
  -1.250   0.651550
  -1.150   0.695865
  -1.050   0.739131
  -0.950   0.780793
  -0.850   0.820294
  -0.750   0.857079
  -0.650   0.890618
  -0.550   0.920408
  -0.450   0.945992
  -0.350   0.966971
  -0.250   0.983010
  -0.150   0.993850
   0.000   1.000000
   0.100   0.997262
   0.200   0.989093
   0.300   0.975626
   0.400   0.957080
   0.500   0.933752
   0.600   0.906011
   0.700   0.874287
   0.800   0.839060
   0.900   0.800849
   1.000   0.760197
   1.100   0.717664
   1.200   0.673805
   1.300   0.629167
   1.400   0.584273
   1.500   0.539615
   1.600   0.495646
   1.700   0.452770
   1.800   0.411341
   1.900   0.371659
   2.000   0.333969
   2.100   0.298459
   2.200   0.265267
   2.300   0.234477
   2.400   0.206128
   2.500   0.180215
   2.600   0.156698
   2.700   0.135504
   2.800   0.116537
   2.900   0.099676
   3.000   0.084789
   3.100   0.071730
   3.200   0.060351
   3.300   0.050500
   3.400   0.042025
   3.500   0.034781
   3.600   0.028629
   3.700   0.023436
   3.800   0.019080
   3.900   0.015449
   4.000   0.012440
   4.100   0.009963
   4.200   0.007935
   4.300   0.006285
   4.400   0.004951
   4.500   0.003879
   4.600   0.003023
   4.700   0.002342
   4.800   0.001805
   4.900   0.001384
   5.000   0.001055
   5.100   0.000800
   5.200   0.000603
   5.300   0.000452
   5.400   0.000337
   5.500   0.000250
   5.600   0.000184
   5.700   0.000135
   5.800   0.000099
   5.900   0.000072
   6.000   0.000052
   6.100   0.000037
   6.200   0.000026
   6.300   0.000019
   6.400   0.000013
   6.500   0.000009
   6.600   0.000007
   6.700   0.000005
   6.800   0.000003
   6.900   0.000002
   7.000   0.000001
   7.100   0.000001
   7.200   0.000001
   7.300   0.000000
   7.400   0.000000
   7.500   0.000000
   7.600   0.000000
   7.700   0.000000
   7.800   0.000000
   7.900   0.000000
